"Subject_ID" "Activity" "1 tBodyAcc-mean()-X" "2 tBodyAcc-mean()-Y" "3 tBodyAcc-mean()-Z" "41 tGravityAcc-mean()-X" "42 tGravityAcc-mean()-Y" "43 tGravityAcc-mean()-Z" "81 tBodyAccJerk-mean()-X" "82 tBodyAccJerk-mean()-Y" "83 tBodyAccJerk-mean()-Z" "121 tBodyGyro-mean()-X" "122 tBodyGyro-mean()-Y" "123 tBodyGyro-mean()-Z" "161 tBodyGyroJerk-mean()-X" "162 tBodyGyroJerk-mean()-Y" "163 tBodyGyroJerk-mean()-Z" "201 tBodyAccMag-mean()" "214 tGravityAccMag-mean()" "227 tBodyAccJerkMag-mean()" "240 tBodyGyroMag-mean()" "253 tBodyGyroJerkMag-mean()" "266 fBodyAcc-mean()-X" "267 fBodyAcc-mean()-Y" "268 fBodyAcc-mean()-Z" "294 fBodyAcc-meanFreq()-X" "295 fBodyAcc-meanFreq()-Y" "296 fBodyAcc-meanFreq()-Z" "345 fBodyAccJerk-mean()-X" "346 fBodyAccJerk-mean()-Y" "347 fBodyAccJerk-mean()-Z" "373 fBodyAccJerk-meanFreq()-X" "374 fBodyAccJerk-meanFreq()-Y" "375 fBodyAccJerk-meanFreq()-Z" "424 fBodyGyro-mean()-X" "425 fBodyGyro-mean()-Y" "426 fBodyGyro-mean()-Z" "452 fBodyGyro-meanFreq()-X" "453 fBodyGyro-meanFreq()-Y" "454 fBodyGyro-meanFreq()-Z" "503 fBodyAccMag-mean()" "513 fBodyAccMag-meanFreq()" "516 fBodyBodyAccJerkMag-mean()" "526 fBodyBodyAccJerkMag-meanFreq()" "529 fBodyBodyGyroMag-mean()" "539 fBodyBodyGyroMag-meanFreq()" "542 fBodyBodyGyroJerkMag-mean()" "552 fBodyBodyGyroJerkMag-meanFreq()" "4 tBodyAcc-std()-X" "5 tBodyAcc-std()-Y" "6 tBodyAcc-std()-Z" "44 tGravityAcc-std()-X" "45 tGravityAcc-std()-Y" "46 tGravityAcc-std()-Z" "84 tBodyAccJerk-std()-X" "85 tBodyAccJerk-std()-Y" "86 tBodyAccJerk-std()-Z" "124 tBodyGyro-std()-X" "125 tBodyGyro-std()-Y" "126 tBodyGyro-std()-Z" "164 tBodyGyroJerk-std()-X" "165 tBodyGyroJerk-std()-Y" "166 tBodyGyroJerk-std()-Z" "202 tBodyAccMag-std()" "215 tGravityAccMag-std()" "228 tBodyAccJerkMag-std()" "241 tBodyGyroMag-std()" "254 tBodyGyroJerkMag-std()" "269 fBodyAcc-std()-X" "270 fBodyAcc-std()-Y" "271 fBodyAcc-std()-Z" "348 fBodyAccJerk-std()-X" "349 fBodyAccJerk-std()-Y" "350 fBodyAccJerk-std()-Z" "427 fBodyGyro-std()-X" "428 fBodyGyro-std()-Y" "429 fBodyGyro-std()-Z" "504 fBodyAccMag-std()" "517 fBodyBodyAccJerkMag-std()" "530 fBodyBodyGyroMag-std()" "543 fBodyBodyGyroJerkMag-std()"
"23" "WALKING_DOWNSTAIRS" 4121.75925925926 5118.16666666667 4738.33333333333 3945.94444444444 1046.5 1283 2063.22222222222 3437.87037037037 3730.2037037037 3825.59259259259 2923.5 2726.16666666667 4016.12962962963 4673.2962962963 4351.55555555556 6112.59259259259 6112.59259259259 5730.72222222222 5019.92592592593 3167.7037037037 6406.2962962963 5466.40740740741 7024.74074074074 2201.18518518519 3379 4296.03703703704 6324.85185185185 2995.42592592593 6045.72222222222 1876.24074074074 2093.25925925926 2252.7037037037 1460.72222222222 6869.42592592593 1725.81481481481 4334.53703703704 5372.11111111111 2836.12962962963 6982 4180.68518518519 7010.2037037037 3038.51851851852 5657.33333333333 6231.11111111111 4889.5 4144.42592592593 4832.55555555556 5577.12962962963 6741.64814814815 1657.64814814815 1749.16666666667 2056.68518518519 6508.87037037037 2407.44444444444 4672.5 1625.62962962963 6196.18518518519 1165.87037037037 733.611111111111 5232.27777777778 818.518518518518 6568.55555555556 6568.55555555556 7036.07407407407 4298.42592592593 4643.72222222222 3522.35185185185 4580.59259259259 5704.88888888889 5135.96296296296 1332.22222222222 2068.24074074074 1852.16666666667 4575.05555555556 938.777777777778 3558.77777777778 6515.14814814815 1723.12962962963 2840.48148148148
"23" "WALKING_UPSTAIRS" 2884.05882352941 4424.78431372549 4823.60784313726 2210.33333333333 1967.33333333333 2160.07843137255 1695.05882352941 3067.78431372549 4004.47058823529 5367.52941176471 2800.80392156863 1555.52941176471 3329.66666666667 3762.88235294118 3438.88235294118 3703.3137254902 3703.3137254902 1304.29411764706 1655.70588235294 1393.72549019608 1047.41176470588 2347.17647058824 2048.1568627451 3436 1675.01960784314 1464.90196078431 1454.76470588235 1394.43137254902 678.078431372549 2044 2705.70588235294 2761.8431372549 2033.29411764706 644.313725490196 1393.11764705882 2831.09803921569 2266.64705882353 2918.66666666667 839.078431372549 2488.33333333333 1129.70588235294 3585 1215.25490196078 4240.70588235294 1029.43137254902 4049.72549019608 1068.80392156863 4804.27450980392 6576.58823529412 1430.37254901961 1368.35294117647 1766.78431372549 1460.21568627451 1269.11764705882 810.921568627451 2385.50980392157 626.352941176471 4005.03921568627 2066.92156862745 888.843137254902 1934.37254901961 1039.19607843137 1039.19607843137 1336.47058823529 1652.88235294118 1242.78431372549 1107.37254901961 4970.25490196078 6583.60784313726 1742.01960784314 1415.43137254902 975.176470588235 2449.05882352941 600.725490196078 2019.74509803922 1517.45098039216 1710.66666666667 1899.05882352941 1637.58823529412
"25" "STANDING" 3836.12162162162 2880.5 2821.04054054054 4666.58108108108 875.891891891892 5490.83783783784 5203.21621621622 4182.35135135135 3842.45945945946 2993.09459459459 4153.05405405405 4921.68918918919 3304.21621621622 3195.06756756757 3592.78378378378 4308.2027027027 4308.2027027027 4955.86486486487 4909.82432432432 5049.43243243243 5151.52702702703 3587.37837837838 5338.97297297297 4986.78378378378 4011.62162162162 4637.10810810811 5193.51351351351 4330.66216216216 5531.28378378378 5050 3529.44594594595 5020.08108108108 4751.74324324324 5358.55405405405 4632.91891891892 3163.16216216216 2781.54054054054 3596.31081081081 4508.58108108108 4289.67567567568 4686.2027027027 4520.10810810811 5153.36486486487 3055.41891891892 5150.97297297297 3434.97297297297 5138.32432432432 3381.21621621622 5106.02702702703 5874.41891891892 4778.28378378378 5144.64864864865 5064.10810810811 4132.95945945946 5586.10810810811 4907.68918918919 5282.24324324324 4773.36486486487 4756.16216216216 5415.37837837838 4690.04054054054 4634.93243243243 4634.93243243243 4763.10810810811 5053.82432432432 5133.39189189189 5141.28378378378 3643.74324324324 5099.9054054054 5163.67567567568 4130.71621621622 5636.21621621622 4929.21621621622 5202.60810810811 4882.25675675676 5136.93243243243 4837.86486486487 5177.72972972973 5165.2972972973
"25" "SITTING" 3865.43076923077 2189.21538461538 2510.83076923077 4442.04615384615 5902.23076923077 4592.38461538462 5194.96923076923 4374.89230769231 3315.6 2557.55384615385 3898.23076923077 4630.8 4464.96923076923 3391.55384615385 3843.55384615385 4616.73846153846 4616.73846153846 5528.55384615385 5305.69230769231 5662.07692307692 5416 4462.63076923077 5099.13846153846 4071.06153846154 4086.70769230769 4048.58461538462 5674.98461538462 5182.09230769231 5424.29230769231 5279.63076923077 4549.21538461538 4795.29230769231 5926.18461538462 5209.6 5247.4 5157.07692307692 2896.12307692308 4069.92307692308 4792.75384615385 4570.29230769231 5016.26153846154 4575.38461538462 5497.83076923077 3127.72307692308 5540.09230769231 4224.10769230769 5252.87692307692 4273.15384615385 4713.6 5798.78461538462 5213.04615384615 5042.58461538462 5540.29230769231 4950.55384615385 5473.6 6121.78461538462 5070.16923076923 5339.72307692308 5910.63076923077 5333.18461538462 5547 4893.36923076923 4893.36923076923 5087.89230769231 5415.84615384615 5555.61538461538 5173.70769230769 4482.63076923077 4665.83076923077 5623.87692307692 4880.06153846154 5531.26153846154 6161.49230769231 4968.35384615385 5426.53846153846 5365.84615384615 5137 5547.24615384615 5629.75384615385
"25" "LAYING" 3296.09589041096 4857.97260273973 4967.94520547945 747.205479452055 6335.61643835616 5542.82191780822 3819.46575342466 3587.01369863014 3322.75342465753 4136.23287671233 3140.19178082192 3253.12328767123 3251.76712328767 3593.38356164384 3434.19178082192 3187.46575342466 3187.46575342466 3795.52054794521 3447.32876712329 4142.82191780822 3331.68493150685 2777.1095890411 3471.6301369863 3481.2602739726 3345.98630136986 3177.34246575342 3866.47945205479 3664.91780821918 4017.49315068493 3464.86301369863 2718.76712328767 3077.93150684932 3843.39726027397 3960.05479452055 4022.21917808219 3343.61643835616 3439.93150684932 3507.50684931507 2918.54794520548 2596.23287671233 3525.97260273973 3662.32876712329 3979.01369863014 2993.71232876712 4180.21917808219 3669.38356164384 3135.04109589041 2599.45205479452 3435.16438356164 1748.34246575342 2744.50684931507 2660.75342465753 3772.95890410959 3445.6301369863 4067.47945205479 3960.35616438356 3817.95890410959 4085.30136986301 4119.42465753425 4114.80821917808 4285.60273972603 3271.46575342466 3271.46575342466 3639.56164383562 3774.09589041096 4208.28767123288 3072.06849315068 2886.98630136986 3597.84931506849 3941.38356164384 3397.8904109589 4130.27397260274 3966.76712328767 3740.42465753425 4174.86301369863 3483.72602739726 3772.38356164384 3852.54794520548 4302.52054794521
"25" "WALKING" 3974 4155.83783783784 4305.36486486487 4908.97297297297 836.864864864865 5589.68918918919 2338.63513513513 3072.09459459459 3441.10810810811 4304.56756756757 3128.33783783784 3639.25675675676 3448.58108108108 3610.32432432432 3576.04054054054 1659.33783783784 1659.33783783784 2455.87837837838 1977 2683.17567567568 2339.75675675676 954.108108108108 2400.44594594595 2727.16216216216 1745.81081081081 1711.21621621622 2562.28378378378 1872.35135135135 2444.77027027027 1563.47297297297 4052.66216216216 2927 1671.5 2760.68918918919 2560.51351351351 2589.48648648649 2770.87837837838 1839.87837837838 2152.14864864865 3814.86486486487 2201.85135135135 3568.64864864865 2367.17567567568 2041.93243243243 2846.63513513513 2627.82432432432 2236 765.324324324324 2036.75675675676 3625.04054054054 3049.47297297297 3152.60810810811 2403.71621621622 1497.28378378378 2431.85135135135 1136.44594594595 2420.04054054054 2623.14864864865 1793.67567567568 2869.62162162162 2692.55405405405 2321.2972972973 2321.2972972973 2194.06756756757 2057.67567567568 2756.24324324324 2192.78378378378 931.391891891892 1897.59459459459 2534.91891891892 1352.59459459459 2383.97297297297 1008.72972972973 2111.21621621622 2742.54054054054 2798.21621621622 2054.17567567568 2076.60810810811 2622.25675675676
"25" "WALKING_DOWNSTAIRS" 4305.63793103448 4773.01724137931 4340.5 4613.65517241379 4106.79310344828 4775.86206896552 2042.96551724138 3202.63793103448 3298.55172413793 4374.75862068965 3220.48275862069 2517.55172413793 4217.05172413793 3882.48275862069 3495.94827586207 993.172413793103 993.172413793103 2290.03448275862 1237.20689655172 2569.08620689655 1503.13793103448 1122.12068965517 2492.5 4264.62068965517 1933.36206896552 2220.22413793103 2184.41379310345 1764.55172413793 2591.56896551724 2571.1724137931 4019.13793103448 2897.15517241379 1369.6724137931 2499.62068965517 1855.98275862069 2804.12068965517 3627.13793103448 2842.89655172414 1057.1724137931 1196.31034482759 1850.56896551724 2560.6724137931 1827.8275862069 2771.12068965517 2264.81034482759 1944.89655172414 981.137931034483 1874.06896551724 2120.94827586207 2274.8275862069 1947.8275862069 2461.60344827586 2035.05172413793 1424.93103448276 2640.37931034483 1180.36206896552 1861.03448275862 2097.25862068966 1317.24137931034 2908.63793103448 2293.68965517241 1106.05172413793 1106.05172413793 1911.63793103448 1423.77586206897 2187.51724137931 855.448275862069 1645.20689655172 1989.18965517241 2182.94827586207 1404.87931034483 2662.12068965517 1036.37931034483 1458.46551724138 2256.94827586207 1306.55172413793 1907.56896551724 1524.87931034483 2093.10344827586
"25" "WALKING_UPSTAIRS" 3839.98461538462 5058.73846153846 4978.2 4131.50769230769 2037.90769230769 3238.53846153846 1881.07692307692 3300.09230769231 3612.55384615385 4863.95384615385 3366.61538461538 2708.30769230769 3443.01538461538 4578.26153846154 4137.26153846154 1377.26153846154 1377.26153846154 2709.8 1510.76923076923 3071.07692307692 2144.89230769231 1344.55384615385 2427 4436.32307692308 2342.04615384615 2047.64615384615 2623.6 2457.33846153846 3006.72307692308 2703.09230769231 4269.96923076923 3631.30769230769 2058.01538461538 2405.73846153846 2601.2 3391.58461538462 3959.84615384615 2485.87692307692 2042.10769230769 1401.78461538462 2354.86153846154 2699.90769230769 2342.55384615385 2834.70769230769 3051.6 2287.73846153846 1958.73846153846 1023.07692307692 1165.23076923077 1615 1715.30769230769 1325.49230769231 2491.33846153846 2226.63076923077 3065.07692307692 2003.87692307692 1311.69230769231 2621.30769230769 2853.70769230769 3037.75384615385 2989.24615384615 2058.52307692308 2058.52307692308 2447.55384615385 1919.27692307692 3050.46153846154 1840 1233.49230769231 957.076923076923 2644.33846153846 2219.23076923077 3105.75384615385 1828.07692307692 846.938461538462 2715.63076923077 2372.49230769231 2543.61538461538 1778.4 3086.69230769231
"26" "STANDING" 4016.72972972973 3616.97297297297 3174.24324324324 6528.77027027027 850.135135135135 5362.13513513513 5163.82432432432 4249.91891891892 3698.47297297297 2754.81081081081 4242.39189189189 4334.78378378378 3251.62162162162 3378.44594594595 3370.09459459459 4137.66216216216 4137.66216216216 5246.28378378378 5002.44594594595 5281.5945945946 5503.98648648649 3730.37837837838 5073.43243243243 5451.86486486487 3576.16216216216 4313.28378378378 5580.08108108108 4635.2972972973 5457.93243243243 5668.0945945946 3752.28378378378 4569.74324324324 4926.68918918919 5439.08108108108 4952.81081081081 3567.08108108108 3619.21621621622 3725.75675675676 4449.13513513513 3747.09459459459 4847.91891891892 3807.04054054054 5302.60810810811 3173.25675675676 5317.72972972973 3873.74324324324 5460.13513513513 3454.51351351351 4778.17567567568 6136.31081081081 4103.60810810811 4449.60810810811 5456.36486486487 4444.4054054054 5476.39189189189 5101.91891891892 5348.52702702703 5095.01351351351 4932.87837837838 5467 5125.72972972973 4499.7972972973 4499.7972972973 4900.7972972973 5176.5 5291.2027027027 5458.64864864865 3680.93243243243 4749.64864864865 5565.13513513513 4439.64864864865 5465.06756756757 5125.5945945946 5269.06756756757 5201.16216216216 4965.51351351351 4898.06756756757 5286.12162162162 5312.01351351351
"26" "SITTING" 3743.28205128205 2653.89743589744 2958.60256410256 3504.64102564103 4870.29487179487 4710.14102564103 5098.9358974359 4162.75641025641 3467.52564102564 2329.12820512821 3853.65384615385 4184.96153846154 4244.5641025641 3300 4024.75641025641 4459.48717948718 4459.48717948718 5866.96153846154 5046.35897435897 6022.83333333333 5099.46153846154 4650.57692307692 5134.30769230769 3239.26923076923 4451.67948717949 3936.55128205128 5720.11538461538 5561.33333333333 5739.4358974359 5096.78205128205 5110.5 4774.32051282051 6229.55128205128 5230.78205128205 5192 5147.57692307692 3575.42307692308 4463.34615384615 4751.28205128205 3520.98717948718 5357.07692307692 4509.79487179487 5491.11538461538 2600.78205128205 5919.98717948718 4750.67948717949 4793.67948717949 4382.08974358974 4696.67948717949 4846.39743589744 5220.01282051282 4541.17948717949 5608.15384615385 5380.47435897436 5829.47435897436 6335.58974358974 4899.52564102564 5246.66666666667 6548.25641025641 5693.64102564103 5664.94871794872 4784.48717948718 4784.48717948718 5417.69230769231 5309.29487179487 5924.74358974359 4671.92307692308 4585.64102564103 4631 5722.57692307692 5372.84615384615 5937.67948717949 6334.20512820513 4731.16666666667 5311.60256410256 5161.88461538462 5443.28205128205 5394.60256410256 5985.74358974359
"26" "LAYING" 3790 2265.05263157895 1685 1193.27631578947 6747.81578947368 5838.1447368421 4996.80263157895 4533.32894736842 3718.60526315789 3174.94736842105 3635.84210526316 5008.48684210526 4269.21052631579 3203.56578947368 3171.75 4827.07894736842 4827.07894736842 5508.53947368421 5133.34210526316 5443.5 4375.5 5185.76315789474 5985.32894736842 3270.60526315789 5371.82894736842 5618 5038.90789473684 5690.07894736842 5661.3947368421 5053.43421052632 5761.06578947368 5486.34210526316 5941.98684210526 5160.8552631579 5672.22368421053 5401.65789473684 3720.78947368421 5261.72368421053 5242.21052631579 4739.18421052632 5325.48684210526 4592.80263157895 5423.71052631579 4461.67105263158 5300.11842105263 4321.82894736842 4043.34210526316 4947.57894736842 5866.92105263158 3938.14473684211 6080.86842105263 6307.1052631579 4922.21052631579 5474.30263157895 5695.21052631579 6122.06578947368 5007.61842105263 5797.46052631579 5954.44736842105 4983.96052631579 6070.09210526316 5237.1447368421 5237.1447368421 5358.18421052632 5407.75 5273.59210526316 3933.01315789474 5184.06578947368 5901.98684210526 5046.13157894737 5400.69736842105 5707.21052631579 6158.61842105263 4913.71052631579 5884.38157894737 5659.18421052632 5325.6447368421 5579.73684210526 5284.22368421053
"26" "WALKING" 3571.40677966102 4490.3220338983 4199.30508474576 6088.5593220339 456.169491525424 4759.52542372881 1706.71186440678 2757.45762711864 3634 4189.57627118644 2444.62711864407 2731.61016949153 3825.77966101695 4330.83050847458 3738.28813559322 1190.84745762712 1190.84745762712 1169.76271186441 1953.49152542373 1450.20338983051 1228.15254237288 1041.47457627119 1196.22033898305 2570.66101694915 2728.03389830508 5041.50847457627 1388.22033898305 1182.18644067797 943.338983050847 1974.18644067797 2799.81355932203 2227.96610169492 1369.4406779661 2058.52542372881 1289.86440677966 2314.42372881356 6246.22033898305 3039.13559322034 1459.05084745763 4547.38983050847 978.016949152542 2688.20338983051 2302.35593220339 5379.6779661017 1729.1186440678 4238.23728813559 1416.15254237288 1072.01694915254 1437.16949152542 3557.94915254237 3327.76271186441 3887.10169491525 1194.71186440678 946.813559322034 755.64406779661 1751.79661016949 2222.30508474576 1537.49152542373 1208.59322033898 1384.20338983051 1499.91525423729 1804.86440677966 1804.86440677966 879.830508474576 2352.42372881356 1592.57627118644 1439.30508474576 1035.35593220339 1606.42372881356 1316.23728813559 949.135593220339 629.508474576271 1807.03389830508 2231.1186440678 1705.71186440678 2372.89830508475 758.084745762712 2588.49152542373 1469.76271186441
"26" "WALKING_DOWNSTAIRS" 3471.32 4681.28 3886.1 5179.42 4304.3 3884.6 2501.64 2973.16 3850.58 4691.18 2649.44 2718.7 3559.26 3946.4 3691.14 5814.52 5814.52 1274.46 1478.76 864.14 4360.3 3736.5 933.16 4251.18 3478.6 4766.08 880.8 1492.54 781.68 3145.42 3215.32 2216.04 1871.96 1315.6 1007.7 2759.98 5331.42 3684.22 5695.42 1524.52 1203.5 1935.72 875.72 4192.76 787.7 2894.36 6569.82 3370.84 1221 2239.1 2133.84 2524.36 1592.8 2384.38 704.6 981.2 1525.28 1377.04 1407.66 1164.2 736.96 6474.38 6474.38 1748.42 1117.42 766.7 6589.78 2475.48 1356.58 1502.88 2833.92 650.8 1170.26 1633.88 1765.1 4502.06 2926.08 1448.68 812.62
"26" "WALKING_UPSTAIRS" 3228.30909090909 4719.25454545455 4557.2 4927.94545454545 2628.34545454545 3161.12727272727 1927.25454545455 3102.01818181818 3492.07272727273 5053.8 3694.03636363636 2731.43636363636 3380.56363636364 4248.4 3484.27272727273 816.145454545455 816.145454545455 1855.85454545455 1644.6 2464.72727272727 969.345454545455 1193.89090909091 2238.21818181818 3276.30909090909 1809.43636363636 1316.25454545455 1089.47272727273 1764.85454545455 2335.23636363636 2163.4 3470.94545454545 2394.81818181818 1745.78181818182 2415.03636363636 1462.78181818182 3365.67272727273 3337.89090909091 2147.01818181818 876.709090909091 3243.27272727273 1080.49090909091 3027.56363636364 2304.47272727273 3531.38181818182 2176.14545454545 2118.30909090909 580.454545454545 2457.32727272727 1880.56363636364 2161.34545454545 2075.52727272727 2450.65454545455 1028.74545454545 1552.32727272727 2456.94545454545 2145.27272727273 2360.18181818182 1267.36363636364 1844.70909090909 2360.50909090909 2020.58181818182 846.890909090909 846.890909090909 1182.63636363636 2184.74545454545 2067.16363636364 961.145454545455 2800.30909090909 1721.29090909091 1261.92727272727 1582.78181818182 2560.67272727273 2213.21818181818 2240.54545454545 1212.52727272727 651.909090909091 1385.12727272727 2319.41818181818 1916.41818181818
"27" "STANDING" 3806.275 2580.25 2613.125 6504.2875 1410.0875 2782.0125 5194.7125 4218.15 3680.0375 2578.075 4388.65 5170.25 3845.225 3425.4125 3532.425 4516.5375 4516.5375 5240.8875 5070.7375 5434.475 5279.1875 4173.4 5163.375 5626.85 4078.8875 4102.375 5171.9 4944.1 5455.925 5809.6875 4288.3375 4951.7125 5005.5375 5418.2375 5243.1875 3023.075 2827.4125 4449.775 4741.95 4481.6875 5025.65 4874.1125 5399.65 3275.325 5523.5375 4078.7625 5283.575 3926.2 4841.0375 6352.475 5064.775 4865.3375 5046.9 4746.7 5520.975 5053 5344.275 5374.85 5238.375 5489.175 5296.9375 4825.5625 4825.5625 5093.325 5253.1125 5529.1125 5312.675 4165.9375 4804.7625 5157.975 4721.775 5578.475 5044.525 5272.775 5468.55 5301.175 5112.9875 5361.2375 5589.6125
"27" "SITTING" 3611.21428571429 2107.21428571429 2443.2 3636.5 6355.42857142857 5168.92857142857 5076.52857142857 4233.57142857143 3517 2161.02857142857 4194.01428571429 4616.34285714286 4645.44285714286 3312.84285714286 3953.55714285714 4761.25714285714 4761.25714285714 5500.22857142857 5369.9 5957.54285714286 5156.44285714286 4553.82857142857 5307.3 4145.52857142857 4536.27142857143 4144.05714285714 5422.91428571429 5244.25714285714 5629.42857142857 5099.84285714286 4537.24285714286 4125.22857142857 5871.61428571429 5422.85714285714 5219.74285714286 4460.54285714286 3149.55714285714 3945 4900.7 4601.38571428571 5124.61428571429 4781.05714285714 5653.41428571429 3357.07142857143 5809.3 4363.7 5007.11428571429 4284.82857142857 4949.58571428571 5301.78571428571 5715 5273.42857142857 5291.67142857143 5046.85714285714 5673.77142857143 6024.72857142857 5307.15714285714 5296.27142857143 6056 5666.04285714286 5661.72857142857 4979.08571428571 4979.08571428571 5189.07142857143 5538.31428571429 5791.11428571429 4944.88571428571 4509.72857142857 4904.08571428571 5385.18571428571 5024.8 5681.27142857143 6045.97142857143 5219.37142857143 5373.21428571429 5442.1 5199.34285714286 5656 5810.97142857143
"27" "LAYING" 3193.81081081081 2157.33783783784 1777.7027027027 1050.28378378378 6118.68918918919 6727.47297297297 4966.37837837838 4653.31081081081 3841.04054054054 2806.10810810811 3785.24324324324 5165.85135135135 4406.7027027027 3227.7027027027 3228.2972972973 4865.72972972973 4865.72972972973 5177.27027027027 5560.27027027027 5992.32432432432 4292.16216216216 4915.27027027027 6047.94594594595 3133.08108108108 5469.77027027027 5550.51351351351 4584.58108108108 5273.17567567568 5773.62162162162 4690.52702702703 5489.63513513513 5418.48648648649 6012.35135135135 5709.94594594595 5741.10810810811 5234.81081081081 4381.41891891892 5322.82432432432 5239.16216216216 5553.75675675676 5015.7027027027 5152.25675675676 5917.89189189189 4678.12162162162 5932.55405405405 5040.05405405405 4079.41891891892 4726.62162162162 5891.83783783784 4627.63513513513 6313.44594594595 6311.93243243243 4423.37837837838 5024.39189189189 5789.22972972973 6134.68918918919 5569.91891891892 5917.7027027027 6072.68918918919 5764.98648648649 5798.56756756757 5343.21621621622 5343.21621621622 5131.7972972973 5847.72972972973 5944.41891891892 3994.72972972973 4969.16216216216 5905.94594594595 4501.66216216216 4926.02702702703 5756.31081081081 6131.9054054054 5470.5945945946 6023.05405405405 5830.5945945946 5279.45945945946 5986.82432432432 6012.44594594595
"27" "WALKING" 3492.54385964912 4412.63157894737 4249.28070175439 5285.47368421053 1414.91228070175 1394.40350877193 1738.45614035088 3045.75438596491 3223.66666666667 4378.49122807018 3050.66666666667 3092.71929824561 3960.66666666667 3918.78947368421 3473.87719298246 1084.73684210526 1084.73684210526 780.263157894737 1982.50877192982 1836.63157894737 1157 957.929824561404 1003.15789473684 2628.22807017544 5264.43859649123 5057.63157894737 1273.40350877193 828.40350877193 850.052631578947 1661.19298245614 1660.47368421053 2006.33333333333 2285.56140350877 1889.70175438596 1278.24561403509 3823.35087719298 4362.84210526316 2275.59649122807 1171.08771929825 4587.70175438596 794.035087719298 2889.9298245614 2056.08771929825 4914.33333333333 1774.63157894737 3519.47368421053 1391.73684210526 614.912280701754 1179.64912280702 3571.68421052632 3764.68421052632 3755.73684210526 1122.28070175439 1690.70175438596 772.964912280702 2587.77192982456 1879.78947368421 757.245614035088 1899.9649122807 1742.0701754386 1080.14035087719 1736.66666666667 1736.66666666667 811.438596491228 2010.19298245614 1734.47368421053 1473.84210526316 1031.43859649123 1334 1285.29824561404 2971.70175438596 716.59649122807 2607.17543859649 1815.47368421053 761.614035087719 2463.66666666667 865.210526315789 2189.36842105263 1684.84210526316
"27" "WALKING_DOWNSTAIRS" 4318.43181818182 4548.95454545455 4380.04545454545 4776.59090909091 1010.47727272727 1880.20454545455 2088.63636363636 3467.09090909091 3658.84090909091 4875.31818181818 4213.45454545455 2751.45454545455 4249.43181818182 3387.25 3589.88636363636 6146.13636363636 6146.13636363636 1795.88636363636 1622.77272727273 1097.22727272727 5798.65909090909 3345.34090909091 1167.54545454545 2920.31818181818 4710.81818181818 4659.20454545455 2692.02272727273 1592.79545454545 723.545454545455 2127 2259.38636363636 1870.93181818182 1323.02272727273 1354.04545454545 1175.25 2905.29545454545 6007.63636363636 4005.02272727273 6040 4048.70454545455 4042.59090909091 3082.25 1073.13636363636 3927.36363636364 1029.75 3235.88636363636 6636.95454545455 2505.40909090909 1299.93181818182 1655.56818181818 1778.59090909091 2087.04545454545 4108.43181818182 2103 846.431818181818 1703.90909090909 1650.36363636364 1117.59090909091 1700.31818181818 1023.31818181818 514.227272727273 5971.22727272727 5971.22727272727 3275.79545454545 1525.56818181818 1145.15909090909 6641.54545454545 1673.65909090909 1369.47727272727 2986.09090909091 2003.97727272727 1010.36363636364 1731.40909090909 1897.68181818182 1275.22727272727 2583.86363636364 1769.38636363636 1791.27272727273 1191.36363636364
"27" "WALKING_UPSTAIRS" 3082.82352941176 4254.47058823529 4174.17647058824 3284.39215686275 2275.94117647059 1535.39215686275 1995.37254901961 2727.8431372549 4097.47058823529 4832.03921568627 3927 2179.05882352941 3722.78431372549 3530.96078431373 3645.27450980392 549.313725490196 549.313725490196 2247.80392156863 1444.66666666667 2796.8431372549 1763.07843137255 941.333333333333 1748.25490196078 3684.13725490196 2036.43137254902 1649.35294117647 2160.39215686275 1906 2150.19607843137 2243.09803921569 2484.66666666667 2934.50980392157 2402.86274509804 2261.3137254902 1817.60784313725 3264.80392156863 3195.03921568627 2838.3137254902 1536.72549019608 2922.13725490196 1845.64705882353 3615.1568627451 2550.56862745098 3070.05882352941 2505.23529411765 3701.86274509804 1033.76470588235 1713.58823529412 1084.66666666667 2291.49019607843 2156.47058823529 2390.43137254902 1966.19607843137 1717.62745098039 2161.82352941176 2209.39215686275 2290.09803921569 1700.78431372549 2881.47058823529 2250.39215686275 2775.45098039216 1579.35294117647 1579.35294117647 1868.25490196078 2380.17647058824 2517.78431372549 758.490196078431 1962.29411764706 736.019607843137 2060.35294117647 1761.80392156863 2157.70588235294 2222.29411764706 2223.17647058824 1537.07843137255 1955.1568627451 1810.11764705882 2704.90196078431 2545.8431372549
